"applicationdate","creationdate","status","id","applicationno","tenantid","edcrnumber","status-2","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate-2","businessservice","accountid","reworkhistory","isrevisionapplication"
"23-02-2022","06-02-2022","FIELDINSPECTION_INPROGRESS","03826c01-44b9-40da-8887-e5d495aa2f47","BP-BMC-2022-02-06-000694","od.bhubaneswar","DCR22022EMZ5D","FIELDINSPECTION_INPROGRESS","559caf23-25b8-44b6-b71f-1646a13bcb9a","null","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1644152757355,1648971322648,NULL,0,1645597734134,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef",NULL,NULL
"07-02-2022","07-02-2022","PENDING_SANC_FEE_PAYMENT","bdbe614b-e597-4b3c-a7dd-caa0e7b8494e","BP-BMC-2022-02-07-000703","od.bhubaneswar","DCR22022OGAHC","PENDING_SANC_FEE_PAYMENT","f2a82aa8-e617-4aab-a35d-084612b0c240","{""fieldinspection_pending"": [{""date"": ""2022-03-10"", ""docs"": [{""fileName"": ""S.703.pdf"", ""fileStore"": ""4a3ba94c-88db-4f87-a9e7-0595abeb0cad"", ""fileStoreId"": ""4a3ba94c-88db-4f87-a9e7-0595abeb0cad"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646972006293}}, {""fileName"": ""IMG-20220311-WA0004.jpg"", ""fileStore"": ""58101a7c-049a-4a0d-88ab-93d9fc3638f1"", ""fileStoreId"": ""58101a7c-049a-4a0d-88ab-93d9fc3638f1"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646972052651}}, {""fileName"": ""IMG-20220311-WA0004.jpg"", ""fileStore"": ""ac20d58a-3f8a-44ee-95d1-b3040521ffff"", ""fileStoreId"": ""ac20d58a-3f8a-44ee-95d1-b3040521ffff"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646972077917}}, {""fileName"": ""IMG-20220311-WA0004.jpg"", ""fileStore"": ""020ddc35-260b-4581-b447-61077dbb9771"", ""fileStoreId"": ""020ddc35-260b-4581-b447-61077dbb9771"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646972101627}}, {""fileName"": ""IMG-20220311-WA0004.jpg"", ""fileStore"": ""542bc635-547e-4aa2-a580-10c56945e19a"", ""fileStoreId"": ""542bc635-547e-4aa2-a580-10c56945e19a"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646972138101}}], ""time"": ""04:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","de3477e2-6c7d-49a3-b10c-80ee9660d27a","de3477e2-6c7d-49a3-b10c-80ee9660d27a",1644218761416,1649069652439,NULL,0,1644237000380,"BPA1","de3477e2-6c7d-49a3-b10c-80ee9660d27a",NULL,NULL
"07-02-2022","07-02-2022","APP_L1_VERIFICATION_INPROGRESS","be0c0e15-9526-41a7-b87c-a88ef597ab7d","BP-BMC-2022-02-07-000707","od.bhubaneswar","DCR2202252DOJ","APP_L1_VERIFICATION_INPROGRESS","a6b6a660-3843-4d9d-be2d-84cbbe323306","{""fieldinspection_pending"": [{""date"": ""2022-02-17"", ""docs"": [{""fileName"": ""S.707.pdf"", ""fileStore"": ""c3b50318-eca7-4d78-b710-e4b5b41b383f"", ""fileStoreId"": ""c3b50318-eca7-4d78-b710-e4b5b41b383f"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1645067753064}}, {""fileName"": ""IMG-20220217-WA0000.jpg"", ""fileStore"": ""cde77a2d-4ae7-43f9-bfd6-850f10a92b86"", ""fileStoreId"": ""cde77a2d-4ae7-43f9-bfd6-850f10a92b86"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1645067840285}}, {""fileName"": ""IMG-20220217-WA0000.jpg"", ""fileStore"": ""9c4de082-7200-4c63-826c-7ddb8ae9f87f"", ""fileStoreId"": ""9c4de082-7200-4c63-826c-7ddb8ae9f87f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1645067887614}}, {""fileName"": ""IMG-20220217-WA0000.jpg"", ""fileStore"": ""c6c4ae0d-2a79-4a8d-b1b4-c1804973a78f"", ""fileStoreId"": ""c6c4ae0d-2a79-4a8d-b1b4-c1804973a78f"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1645068202373}}, {""fileName"": ""IMG-20220217-WA0000.jpg"", ""fileStore"": ""d18bfe4e-993d-4e21-876f-fc4b2e5e59b5"", ""fileStoreId"": ""d18bfe4e-993d-4e21-876f-fc4b2e5e59b5"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1645068258813}}], ""time"": ""08:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","1536db30-f85e-4d1e-8761-3db642ee8694","1536db30-f85e-4d1e-8761-3db642ee8694",1644226068087,1657978973491,NULL,0,1644245733185,"BPA2","1536db30-f85e-4d1e-8761-3db642ee8694","null",NULL
"08-02-2022","07-02-2022","CITIZEN_ACTION_PENDING_AT_APPROVAL","afdb2987-3c75-46ea-b037-5302dd838083","BP-BDA-2022-02-07-000717","od.bhubaneswardevelopmentauthority","DCR22022ACZWA","CITIZEN_ACTION_PENDING_AT_APPROVAL","0243489f-f0e3-41c5-8aa0-4064991f20c4","{""fieldinspection_pending"": [{""date"": ""2022-03-08"", ""docs"": [{""fileName"": ""000717.pdf"", ""fileStore"": ""f0a2856f-1b1b-49e2-a634-ab4279f87519"", ""fileStoreId"": ""f0a2856f-1b1b-49e2-a634-ab4279f87519"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646882662347}}, {""fileName"": ""WhatsApp Image 2022-03-11 at 3.36.43 PM (1).jpeg"", ""fileStore"": ""7a30e309-5a20-4454-96bc-1abfc2c22fbd"", ""fileStoreId"": ""7a30e309-5a20-4454-96bc-1abfc2c22fbd"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646882673958}}, {""fileName"": ""WhatsApp Image 2022-03-11 at 3.36.43 PM.jpeg"", ""fileStore"": ""115398b7-15bd-47ab-976b-bac8070d9308"", ""fileStoreId"": ""115398b7-15bd-47ab-976b-bac8070d9308"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646882681401}}, {""fileName"": ""WhatsApp Image 2022-03-11 at 3.36.43 PM (2).jpeg"", ""fileStore"": ""27dc433b-67cc-4049-933f-f1ebd862d6ad"", ""fileStoreId"": ""27dc433b-67cc-4049-933f-f1ebd862d6ad"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646882690631}}, {""fileName"": ""WhatsApp Image 2022-03-11 at 3.36.44 PM.jpeg"", ""fileStore"": ""baf1af78-0646-4522-9427-7329e7d4fee3"", ""fileStoreId"": ""baf1af78-0646-4522-9427-7329e7d4fee3"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646882698054}}], ""time"": ""15:22"", ""questions"": [{""value"": ""NO"", ""remarks"": ""plot mismatch with revenue"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","ec434cdf-5183-4ef9-9a0c-13db7d591f27","ec434cdf-5183-4ef9-9a0c-13db7d591f27",1644241304895,1652505591602,NULL,0,1644315313791,"BPA1","ec434cdf-5183-4ef9-9a0c-13db7d591f27",NULL,NULL
"14-07-2022","07-02-2022","PENDING_ARCHITECT_ACTION_FOR_REWORK","b2ea4399-de34-4f9c-9f03-6b42e3bbfa0b","BP-SMB-2022-02-07-000722","od.sambalpur","DCR22022B9ZOS","PENDING_ARCHITECT_ACTION_FOR_REWORK","a520a73e-6251-4108-bf88-82ca1db600ab","{""fieldinspection_pending"": [{""date"": ""2022-07-07"", ""docs"": [{""fileName"": ""report0.jpeg"", ""fileStore"": ""7a77c9a0-e1c0-4896-8c17-30d1e6833e2c"", ""fileStoreId"": ""7a77c9a0-e1c0-4896-8c17-30d1e6833e2c"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657782604032}}, {""fileName"": ""n2.jpeg"", ""fileStore"": ""6ba09545-ecb5-4b2f-be57-f1d7b1e45382"", ""fileStoreId"": ""6ba09545-ecb5-4b2f-be57-f1d7b1e45382"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657782609061}}, {""fileName"": ""s3.jpeg"", ""fileStore"": ""fa7193e6-7abe-435c-8341-e7da45436522"", ""fileStoreId"": ""fa7193e6-7abe-435c-8341-e7da45436522"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657782616053}}, {""fileName"": ""e1.jpeg"", ""fileStore"": ""93cb1df0-dac5-4aa3-8469-7e41b9d6f934"", ""fileStoreId"": ""93cb1df0-dac5-4aa3-8469-7e41b9d6f934"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657782621582}}, {""fileName"": ""w4.jpeg"", ""fileStore"": ""d348f22e-5545-4be4-b45a-52cd67313147"", ""fileStoreId"": ""d348f22e-5545-4be4-b45a-52cd67313147"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657782628716}}], ""time"": ""12:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","74f05717-56d7-40d3-a07a-292b257cc0e4","74f05717-56d7-40d3-a07a-292b257cc0e4",1644250720848,1657783738738,NULL,0,1657781740906,"BPA1","74f05717-56d7-40d3-a07a-292b257cc0e4","null",NULL
"08-02-2022","07-02-2022","APPROVED","fb558591-fe95-459e-9530-9a6d9394c3a3","BP-SMB-2022-02-07-000724","od.sambalpur","DCR220227QFUE","APPROVED","e74d6f03-d99f-43ab-8f4a-e79e1348d2f7","{""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""Doc No - 11621303679"", ""fieldinspection_pending"": [{""date"": ""2022-04-16"", ""docs"": [{""fileName"": ""WhatsApp Image 2022-04-18 at 1.29.26 PM.jpeg"", ""fileStore"": ""bdd8c323-cb6e-426d-9b4d-6eb437f4250d"", ""fileStoreId"": ""bdd8c323-cb6e-426d-9b4d-6eb437f4250d"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650268881219}}, {""fileName"": ""1.jpeg"", ""fileStore"": ""51c25ac9-79e4-4cab-b63b-745054687b11"", ""fileStoreId"": ""51c25ac9-79e4-4cab-b63b-745054687b11"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650268896540}}, {""fileName"": ""2.jpeg"", ""fileStore"": ""fce6d6e0-d4e9-41c9-a3b0-3ea4e810eb3f"", ""fileStoreId"": ""fce6d6e0-d4e9-41c9-a3b0-3ea4e810eb3f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650268901443}}, {""fileName"": ""3.jpeg"", ""fileStore"": ""fd15f20b-782c-4b9d-a24f-426e4736c80a"", ""fileStoreId"": ""fd15f20b-782c-4b9d-a24f-426e4736c80a"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650268906020}}, {""fileName"": ""4.jpeg"", ""fileStore"": ""572004c5-5c87-433e-924f-d3b9899732ea"", ""fileStoreId"": ""572004c5-5c87-433e-924f-d3b9899732ea"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650268910768}}], ""time"": ""10:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","74f05717-56d7-40d3-a07a-292b257cc0e4","74f05717-56d7-40d3-a07a-292b257cc0e4",1644256590535,1650270222663,"BP/SMB/000209",0,1644334394792,"BPA1","74f05717-56d7-40d3-a07a-292b257cc0e4",NULL,NULL
"08-02-2022","08-02-2022","APPROVAL_INPROGRESS","b4c4104d-8116-408d-aa2a-3aa29510428c","BP-BMC-2022-02-08-000727","od.bhubaneswar","DCR82022MY9TO","APPROVAL_INPROGRESS","4494f5b6-90c5-4d6c-8ac0-503a741b9def","{""fieldinspection_pending"": [{""date"": ""2022-03-10"", ""docs"": [{""fileName"": ""000727.pdf"", ""fileStore"": ""0c45dfc1-307b-4571-aa62-cd26d4aa92ba"", ""fileStoreId"": ""0c45dfc1-307b-4571-aa62-cd26d4aa92ba"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646895378424}}, {""fileName"": ""IMG-20220310-WA0006.jpg"", ""fileStore"": ""ecde8300-8c35-4e31-b163-5e0ee9ba3488"", ""fileStoreId"": ""ecde8300-8c35-4e31-b163-5e0ee9ba3488"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646895394831}}, {""fileName"": ""IMG-20220310-WA0005.jpg"", ""fileStore"": ""326f71e1-14e4-4f9b-910a-e151b14efdf1"", ""fileStoreId"": ""326f71e1-14e4-4f9b-910a-e151b14efdf1"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646895405345}}, {""fileName"": ""IMG-20220310-WA0004.jpg"", ""fileStore"": ""ea569d7d-8738-402b-a527-23d6540695ef"", ""fileStoreId"": ""ea569d7d-8738-402b-a527-23d6540695ef"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646895414358}}, {""fileName"": ""IMG-20220310-WA0003.jpg"", ""fileStore"": ""b939ec6c-ca1d-470f-8e04-6230786eac87"", ""fileStoreId"": ""b939ec6c-ca1d-470f-8e04-6230786eac87"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1646895427434}}], ""time"": ""11:15"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1644300844500,1659953766803,NULL,0,1644318507034,"BPA2","0ab33c0f-8b61-47c1-8ac0-72087784baef","{""edcrHistory"": [{""edcrnumber"": ""DCR22022K0D75"", ""createdtime"": 1659953789228}]}",False
"11-02-2022","08-02-2022","APP_L1_VERIFICATION_INPROGRESS","f8d5bd84-71d4-42f8-aa52-ebd5d2818752","BP-BMC-2022-02-08-000743","od.bhubaneswar","DCR22022MBL7I","APP_L1_VERIFICATION_INPROGRESS","9b304634-19ff-4944-afc2-23aa7ec7a591","{""fieldinspection_pending"": [{""date"": ""2022-04-06"", ""docs"": [{""fileName"": ""S.743.pdf"", ""fileStore"": ""3fa467fd-d94b-4a11-b8df-be372de31c26"", ""fileStoreId"": ""3fa467fd-d94b-4a11-b8df-be372de31c26"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1649242082554}}, {""fileName"": ""IMG-20220406-WA0002.jpg"", ""fileStore"": ""527f2d0b-f573-4062-a340-86865d848974"", ""fileStoreId"": ""527f2d0b-f573-4062-a340-86865d848974"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1649242139300}}, {""fileName"": ""IMG-20220406-WA0002.jpg"", ""fileStore"": ""045a4021-dacb-4155-938d-5b035cf0df4e"", ""fileStoreId"": ""045a4021-dacb-4155-938d-5b035cf0df4e"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1649242159866}}, {""fileName"": ""IMG-20220406-WA0002.jpg"", ""fileStore"": ""d579242d-02e7-4264-80ea-39610cb9289b"", ""fileStoreId"": ""d579242d-02e7-4264-80ea-39610cb9289b"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1649242199936}}, {""fileName"": ""IMG-20220406-WA0002.jpg"", ""fileStore"": ""a6ad880c-2445-43b5-99d6-fc4f357672ad"", ""fileStoreId"": ""a6ad880c-2445-43b5-99d6-fc4f357672ad"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1649242179676}}], ""time"": ""12:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","b9541811-fda4-4164-840a-f6e78c98b83a","b9541811-fda4-4164-840a-f6e78c98b83a",1644320699647,1649242315720,NULL,0,1644574557413,"BPA2","b9541811-fda4-4164-840a-f6e78c98b83a",NULL,NULL
"09-02-2022","08-02-2022","APP_L1_VERIFICATION_INPROGRESS","e53c3e6a-6d0a-465b-bec4-629a77dcbc3e","BP-BMC-2022-02-08-000745","od.bhubaneswar","DCR22022XGOTL","APP_L1_VERIFICATION_INPROGRESS","66ab4f53-c9ca-41c0-abd9-2f4e9cf92d98","{""fieldinspection_pending"": [{""date"": ""2022-03-18"", ""docs"": [{""fileName"": ""S.745.pdf"", ""fileStore"": ""a3906e56-3f90-4904-be2d-e0e0800e2a79"", ""fileStoreId"": ""a3906e56-3f90-4904-be2d-e0e0800e2a79"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1647877581441}}, {""fileName"": ""IMG-20220321-WA0008.jpg"", ""fileStore"": ""a0c9bdd8-fcac-45ff-a2bc-8e44922df8be"", ""fileStoreId"": ""a0c9bdd8-fcac-45ff-a2bc-8e44922df8be"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1647877607131}}, {""fileName"": ""IMG-20220321-WA0008.jpg"", ""fileStore"": ""484da3a2-2fce-4c8b-9c3f-cfebc597a6d2"", ""fileStoreId"": ""484da3a2-2fce-4c8b-9c3f-cfebc597a6d2"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1647877636537}}, {""fileName"": ""IMG-20220321-WA0008.jpg"", ""fileStore"": ""e006c795-255c-48e9-96b5-eed97b0c9372"", ""fileStoreId"": ""e006c795-255c-48e9-96b5-eed97b0c9372"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1647877668014}}, {""fileName"": ""IMG-20220321-WA0008.jpg"", ""fileStore"": ""3b6d93a8-da60-4256-9d78-678ac9f94d93"", ""fileStoreId"": ""3b6d93a8-da60-4256-9d78-678ac9f94d93"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1647877691104}}], ""time"": ""12:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","01fb12ac-cac4-4ef5-b908-d5df020d0097","01fb12ac-cac4-4ef5-b908-d5df020d0097",1644322525494,1655544563688,NULL,0,1644391694863,"BPA2","01fb12ac-cac4-4ef5-b908-d5df020d0097","null",NULL
"08-02-2022","08-02-2022","FIELDINSPECTION_INPROGRESS","f1f833c9-4cf9-401b-b24f-9ff913c856b2","BP-BMC-2022-02-08-000747","od.bhubaneswar","DCR22022I0LVH","FIELDINSPECTION_INPROGRESS","dac458f0-ba4f-4e01-95a7-9572f0e533a4","null","a7618a56-897b-4ad2-bf40-f05fef5fa685","a7618a56-897b-4ad2-bf40-f05fef5fa685",1644325152273,1644410287931,NULL,0,1644326218566,"BPA1","a7618a56-897b-4ad2-bf40-f05fef5fa685",NULL,NULL
"01-01-1970","08-02-2022","CITIZEN_APPROVAL_INPROCESS","515a91da-4c36-49c7-843f-4eb262ebb8e7","BP-SMB-2022-02-08-000751","od.sambalpur","DCR22022XH1EN","CITIZEN_APPROVAL_INPROCESS","7cab84e3-534e-4e49-b7f1-1b901c31114b","{""remarks"": ""to take a building permit"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""registration no-2090, date- 31-07-2006""}","4ced2f3f-adb1-472d-b034-54945561c2b0","4ced2f3f-adb1-472d-b034-54945561c2b0",1644334802655,1644600164439,NULL,0,0,"BPA1","4ced2f3f-adb1-472d-b034-54945561c2b0",NULL,NULL
"01-01-1970","08-02-2022","CITIZEN_APPROVAL_INPROCESS","5b839395-0439-458f-96cb-157167baa6a4","BP-BMC-2022-02-08-000753","od.bhubaneswar","DCR22022A4GYZ","CITIZEN_APPROVAL_INPROCESS","b377f4c0-6955-484c-957b-40f9ca457901","{""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""24.12.1996""}","04a77734-e1da-4d41-bd62-ccf63f844cd0","04a77734-e1da-4d41-bd62-ccf63f844cd0",1644344774259,1644475806921,NULL,0,0,"BPA1","04a77734-e1da-4d41-bd62-ccf63f844cd0",NULL,NULL
